student_name,student_id,age,study_hours,attendance,assignment_delay,stress,gpa,internet,part_time_job,family_problems,scholarship,department,semester
Student 5545,STU5545,20,2,87,2,4,3,Yes,No,Yes,No,Software Engineering,Semester 1
Student 5546,STU5546,17,3,78,1,3,2,Yes,No,Yes,No,Software Engineering,Semester 1
Student 5547,STU5547,25,3,67,2,4,4,Yes,No,Yes,No,Computer Science,Semester 2
Student 5548,STU5548,22,4,52,2,5,1,Yes,Yes,No,No,Software Engineering,Semester 4
Student 5549,STU5549,19,4,92,5,3,4,Yes,Yes,No,No,Computer Science,Semester 1
Student 5550,STU5550,23,5,81,0,7,1,Yes,No,No,Yes,Engineering,Semester 2
Student 5551,STU5551,18,4,79,0,8,0,Yes,No,Yes,No,Software Engineering,Semester 2
Student 5552,STU5552,21,2,76,3,7,0,Yes,Yes,Yes,Yes,Software Engineering,Semester 3
Student 5553,STU5553,20,6,82,3,6,2,No,Yes,No,No,Business,Semester 3
Student 5554,STU5554,22,4,89,2,6,1,Yes,Yes,No,No,Engineering,Semester 1
Student 5555,STU5555,20,1,75,3,5,1,Yes,Yes,Yes,Yes,Software Engineering,Semester 3
Student 5556,STU5556,17,2,82,4,6,1,Yes,No,No,No,Software Engineering,Semester 1
Student 5557,STU5557,21,3,100,2,4,0,Yes,No,No,No,Business,Semester 3
Student 5558,STU5558,23,6,96,1,5,2,Yes,No,No,Yes,Computer Science,Semester 4
Student 5559,STU5559,20,2,64,0,5,2,Yes,No,No,No,Engineering,Semester 3
Student 5560,STU5560,22,4,67,3,5,2,Yes,No,No,No,Business,Semester 1
Student 5561,STU5561,18,5,96,3,2,3,Yes,No,No,Yes,Engineering,Semester 2
Student 5562,STU5562,20,5,89,4,5,3,No,Yes,Yes,Yes,Engineering,Semester 1
Student 5563,STU5563,19,3,82,1,7,3,Yes,No,No,No,Computer Science,Semester 3
Student 5564,STU5564,22,4,86,1,4,3,Yes,Yes,No,No,Computer Science,Semester 2
Student 5565,STU5565,21,3,79,1,5,1,No,Yes,No,Yes,Data Science,Semester 3
Student 5566,STU5566,22,4,76,1,2,3,Yes,Yes,No,No,Business,Semester 3
Student 5567,STU5567,23,3,87,5,5,1,Yes,No,Yes,Yes,Business,Semester 3
Student 5568,STU5568,22,4,81,5,2,3,Yes,Yes,No,No,Engineering,Semester 2
Student 5569,STU5569,21,4,88,5,4,1,Yes,Yes,No,No,Data Science,Semester 3
Student 5570,STU5570,18,3,77,5,5,4,No,No,No,No,Data Science,Semester 4
Student 5571,STU5571,21,5,87,4,4,3,No,No,No,No,Engineering,Semester 1
Student 5572,STU5572,19,4,84,1,5,2,Yes,No,No,Yes,Computer Science,Semester 4
Student 5573,STU5573,20,4,71,2,5,2,Yes,No,Yes,Yes,Data Science,Semester 4
Student 5574,STU5574,20,4,93,1,5,1,Yes,Yes,No,No,Business,Semester 1
Student 5575,STU5575,18,3,70,2,5,1,Yes,Yes,Yes,Yes,Computer Science,Semester 1
Student 5576,STU5576,17,5,92,0,2,3,Yes,No,Yes,No,Software Engineering,Semester 2
Student 5577,STU5577,19,4,85,2,5,3,Yes,No,Yes,No,Data Science,Semester 4
Student 5578,STU5578,21,4,87,4,1,3,No,No,Yes,Yes,Engineering,Semester 4
Student 5579,STU5579,18,3,78,2,4,0,No,No,No,No,Business,Semester 1
Student 5580,STU5580,21,3,79,3,8,0,Yes,No,No,Yes,Data Science,Semester 3
Student 5581,STU5581,25,4,82,2,7,0,Yes,No,Yes,No,Engineering,Semester 4
Student 5582,STU5582,23,2,71,2,2,1,Yes,No,No,Yes,Business,Semester 2
Student 5583,STU5583,24,4,86,3,4,2,Yes,Yes,Yes,Yes,Data Science,Semester 3
Student 5584,STU5584,21,4,79,3,5,2,Yes,No,No,No,Business,Semester 4
Student 5585,STU5585,23,2,65,1,6,1,Yes,Yes,No,No,Software Engineering,Semester 3
Student 5586,STU5586,19,5,97,2,7,3,Yes,Yes,No,No,Business,Semester 4
Student 5587,STU5587,19,5,84,2,8,0,Yes,Yes,Yes,No,Engineering,Semester 3
Student 5588,STU5588,17,5,84,1,3,1,Yes,No,No,No,Data Science,Semester 4
Student 5589,STU5589,23,3,76,0,5,3,No,Yes,Yes,No,Engineering,Semester 1
Student 5590,STU5590,24,4,69,1,5,4,Yes,Yes,No,Yes,Software Engineering,Semester 1
Student 5591,STU5591,19,3,87,3,6,2,Yes,No,No,Yes,Computer Science,Semester 2
Student 5592,STU5592,20,4,70,2,6,4,Yes,No,No,Yes,Business,Semester 4
Student 5593,STU5593,19,3,86,2,5,3,Yes,No,No,Yes,Engineering,Semester 2
Student 5594,STU5594,21,4,73,0,6,0,No,No,No,Yes,Data Science,Semester 1
Student 5595,STU5595,23,4,71,3,3,1,Yes,Yes,No,Yes,Data Science,Semester 4
Student 5596,STU5596,17,2,75,2,3,0,Yes,Yes,No,No,Computer Science,Semester 1
Student 5597,STU5597,21,3,98,1,3,4,Yes,Yes,Yes,Yes,Data Science,Semester 3
Student 5598,STU5598,20,5,88,1,6,4,Yes,No,No,No,Software Engineering,Semester 1
Student 5599,STU5599,21,8,81,1,7,1,Yes,No,Yes,No,Computer Science,Semester 3
Student 5600,STU5600,22,1,95,2,4,1,Yes,Yes,Yes,No,Software Engineering,Semester 1
Student 5601,STU5601,20,3,74,1,4,0,Yes,Yes,Yes,Yes,Business,Semester 3
Student 5602,STU5602,20,3,73,0,5,3,Yes,No,No,No,Software Engineering,Semester 1
Student 5603,STU5603,20,2,74,1,10,1,Yes,No,No,No,Business,Semester 1
Student 5604,STU5604,23,6,97,1,4,3,Yes,No,Yes,No,Software Engineering,Semester 4
Student 5605,STU5605,21,3,88,4,7,2,Yes,Yes,No,Yes,Computer Science,Semester 4
Student 5606,STU5606,21,3,75,3,5,2,Yes,Yes,No,Yes,Business,Semester 4
Student 5607,STU5607,18,4,76,1,4,2,No,No,No,Yes,Software Engineering,Semester 2
Student 5608,STU5608,20,3,84,1,3,3,No,No,No,Yes,Software Engineering,Semester 2
Student 5609,STU5609,23,4,72,2,5,1,Yes,No,No,No,Data Science,Semester 3
Student 5610,STU5610,21,3,80,1,7,2,Yes,No,No,No,Software Engineering,Semester 2
Student 5611,STU5611,22,5,74,4,3,2,Yes,No,Yes,Yes,Data Science,Semester 2
Student 5612,STU5612,24,4,81,1,5,3,Yes,No,No,Yes,Software Engineering,Semester 1
Student 5613,STU5613,23,5,88,3,4,3,Yes,Yes,No,Yes,Engineering,Semester 3
Student 5614,STU5614,21,4,95,1,4,2,Yes,No,Yes,Yes,Data Science,Semester 2
Student 5615,STU5615,19,0,69,1,2,2,Yes,No,Yes,No,Computer Science,Semester 4
Student 5616,STU5616,17,2,86,2,9,3,Yes,Yes,No,No,Computer Science,Semester 4
Student 5617,STU5617,20,6,87,1,6,1,No,No,Yes,Yes,Business,Semester 2
Student 5618,STU5618,20,3,80,2,4,3,Yes,No,Yes,Yes,Computer Science,Semester 1
Student 5619,STU5619,21,1,77,1,7,1,Yes,No,No,No,Business,Semester 4
Student 5620,STU5620,20,3,77,2,5,2,Yes,No,No,Yes,Computer Science,Semester 4
Student 5621,STU5621,20,3,67,3,6,1,Yes,No,No,No,Data Science,Semester 1
Student 5622,STU5622,17,5,88,2,8,1,No,No,No,No,Engineering,Semester 4
Student 5623,STU5623,18,2,75,0,8,1,Yes,No,No,No,Business,Semester 1
Student 5624,STU5624,22,3,68,1,3,1,Yes,No,No,Yes,Engineering,Semester 3
Student 5625,STU5625,24,5,84,3,5,3,Yes,No,Yes,Yes,Software Engineering,Semester 1
Student 5626,STU5626,20,3,84,4,7,1,Yes,Yes,Yes,No,Software Engineering,Semester 3
Student 5627,STU5627,21,2,88,0,3,3,Yes,No,No,Yes,Engineering,Semester 1
Student 5628,STU5628,23,4,96,1,5,1,Yes,No,No,Yes,Data Science,Semester 2
Student 5629,STU5629,19,5,82,3,5,2,Yes,No,No,No,Engineering,Semester 4
Student 5630,STU5630,21,3,79,0,6,2,Yes,Yes,No,No,Engineering,Semester 3
Student 5631,STU5631,19,4,78,1,6,2,Yes,No,Yes,No,Engineering,Semester 4
Student 5632,STU5632,22,3,79,2,7,0,Yes,No,No,Yes,Business,Semester 1
Student 5633,STU5633,21,1,76,1,5,0,Yes,No,No,No,Business,Semester 1
Student 5634,STU5634,21,5,78,3,3,3,Yes,No,No,Yes,Engineering,Semester 4
Student 5635,STU5635,19,2,76,1,4,3,Yes,No,No,Yes,Data Science,Semester 2
Student 5636,STU5636,22,4,73,1,5,2,Yes,Yes,No,No,Software Engineering,Semester 2
Student 5637,STU5637,25,4,95,2,4,3,Yes,No,No,Yes,Software Engineering,Semester 4
Student 5638,STU5638,18,5,93,0,6,2,Yes,Yes,No,Yes,Software Engineering,Semester 2
Student 5639,STU5639,20,3,67,4,2,2,Yes,No,Yes,Yes,Computer Science,Semester 1
Student 5640,STU5640,21,3,84,2,4,2,Yes,No,Yes,No,Data Science,Semester 4
Student 5641,STU5641,22,5,81,2,7,3,Yes,No,Yes,No,Business,Semester 4
Student 5642,STU5642,19,3,83,1,6,0,Yes,No,Yes,No,Software Engineering,Semester 4
Student 5643,STU5643,17,3,70,1,4,2,Yes,No,No,No,Business,Semester 4
Student 5644,STU5644,24,1,67,0,3,0,Yes,Yes,No,No,Business,Semester 2
Student 5645,STU5645,22,4,81,1,8,1,Yes,Yes,No,No,Business,Semester 2
Student 5646,STU5646,17,5,79,3,6,2,Yes,No,No,Yes,Business,Semester 3
Student 5647,STU5647,19,2,77,1,4,3,Yes,No,No,Yes,Engineering,Semester 3
Student 5648,STU5648,24,3,80,0,5,3,Yes,No,Yes,No,Business,Semester 3
Student 5649,STU5649,24,3,86,3,7,2,Yes,Yes,No,Yes,Computer Science,Semester 1
Student 5650,STU5650,23,4,89,2,3,3,Yes,Yes,No,Yes,Business,Semester 3
Student 5651,STU5651,20,4,74,4,3,1,Yes,Yes,No,No,Software Engineering,Semester 4
Student 5652,STU5652,21,4,74,2,5,3,Yes,Yes,No,No,Business,Semester 1
Student 5653,STU5653,20,3,83,2,3,2,Yes,No,Yes,No,Software Engineering,Semester 2
Student 5654,STU5654,23,4,76,0,5,2,Yes,Yes,No,No,Business,Semester 1
Student 5655,STU5655,19,1,80,2,4,2,Yes,No,No,No,Data Science,Semester 1
Student 5656,STU5656,19,5,83,0,1,3,Yes,Yes,No,No,Engineering,Semester 4
Student 5657,STU5657,23,6,71,1,5,2,Yes,No,No,Yes,Software Engineering,Semester 2
Student 5658,STU5658,20,4,64,0,6,1,No,No,No,No,Computer Science,Semester 3
Student 5659,STU5659,24,3,100,1,9,2,No,Yes,Yes,Yes,Business,Semester 3
Student 5660,STU5660,19,4,84,0,6,3,Yes,No,Yes,Yes,Software Engineering,Semester 3
Student 5661,STU5661,20,2,73,5,3,3,Yes,Yes,No,No,Engineering,Semester 2
Student 5662,STU5662,19,2,64,2,4,0,Yes,Yes,Yes,Yes,Business,Semester 1
Student 5663,STU5663,21,4,93,1,5,1,Yes,No,No,Yes,Engineering,Semester 4
Student 5664,STU5664,17,4,74,1,6,1,Yes,No,Yes,No,Computer Science,Semester 2
Student 5665,STU5665,19,4,74,5,7,1,Yes,No,No,Yes,Software Engineering,Semester 4
Student 5666,STU5666,17,4,76,1,5,1,Yes,No,No,No,Computer Science,Semester 2
Student 5667,STU5667,22,7,83,0,5,0,Yes,No,Yes,Yes,Engineering,Semester 2
Student 5668,STU5668,22,4,87,1,5,2,Yes,Yes,No,Yes,Data Science,Semester 2
Student 5669,STU5669,17,3,79,2,7,2,Yes,No,No,No,Data Science,Semester 1
Student 5670,STU5670,23,4,73,2,4,2,Yes,Yes,No,No,Software Engineering,Semester 4
Student 5671,STU5671,26,3,100,2,6,1,No,No,No,No,Business,Semester 3
Student 5672,STU5672,21,2,78,0,5,3,Yes,No,Yes,No,Computer Science,Semester 4
Student 5673,STU5673,19,7,82,3,3,3,Yes,Yes,No,No,Data Science,Semester 3
Student 5674,STU5674,27,2,70,2,5,1,Yes,No,No,No,Data Science,Semester 4
Student 5675,STU5675,18,4,86,1,5,2,No,No,No,Yes,Business,Semester 2
Student 5676,STU5676,21,3,90,2,5,3,Yes,No,No,Yes,Computer Science,Semester 1
Student 5677,STU5677,21,3,75,1,4,0,Yes,Yes,Yes,Yes,Engineering,Semester 2
Student 5678,STU5678,24,4,67,0,8,1,Yes,No,Yes,Yes,Data Science,Semester 1
Student 5679,STU5679,21,3,78,1,6,3,Yes,No,No,Yes,Software Engineering,Semester 2
Student 5680,STU5680,19,3,97,0,3,3,Yes,Yes,No,Yes,Software Engineering,Semester 3
Student 5681,STU5681,18,3,76,1,5,2,Yes,No,No,No,Engineering,Semester 3
Student 5682,STU5682,20,3,100,3,6,2,Yes,Yes,Yes,No,Business,Semester 2
Student 5683,STU5683,18,2,77,1,5,0,No,Yes,Yes,Yes,Business,Semester 4
Student 5684,STU5684,21,3,67,5,6,0,Yes,No,Yes,No,Data Science,Semester 3
Student 5685,STU5685,19,3,77,0,5,3,Yes,No,No,No,Data Science,Semester 2
Student 5686,STU5686,17,3,67,1,5,4,Yes,No,No,Yes,Data Science,Semester 1
Student 5687,STU5687,23,3,76,1,5,2,Yes,No,No,No,Engineering,Semester 1
Student 5688,STU5688,19,5,85,1,6,1,No,Yes,Yes,Yes,Engineering,Semester 1
Student 5689,STU5689,18,3,78,2,4,3,Yes,Yes,Yes,No,Data Science,Semester 1
Student 5690,STU5690,20,5,90,3,5,3,Yes,No,No,Yes,Business,Semester 4
Student 5691,STU5691,21,6,77,5,5,1,Yes,Yes,No,No,Computer Science,Semester 4
Student 5692,STU5692,17,3,70,4,4,1,Yes,No,No,No,Data Science,Semester 4
Student 5693,STU5693,21,4,83,0,6,2,Yes,No,No,No,Business,Semester 2
Student 5694,STU5694,18,4,80,3,6,3,Yes,Yes,No,No,Business,Semester 3
Student 5695,STU5695,24,4,81,3,1,3,Yes,Yes,Yes,No,Software Engineering,Semester 1
Student 5696,STU5696,22,1,71,5,5,1,Yes,No,Yes,Yes,Computer Science,Semester 3
Student 5697,STU5697,20,5,84,0,8,3,Yes,No,No,No,Data Science,Semester 2
Student 5698,STU5698,19,3,93,2,8,2,Yes,No,No,No,Computer Science,Semester 3
Student 5699,STU5699,20,5,71,3,6,0,No,No,No,No,Data Science,Semester 3
Student 5700,STU5700,22,3,66,1,7,1,Yes,No,No,No,Computer Science,Semester 3
Student 5701,STU5701,20,5,69,5,5,2,Yes,Yes,No,Yes,Computer Science,Semester 4
Student 5702,STU5702,20,4,81,3,6,2,Yes,Yes,Yes,Yes,Business,Semester 2
Student 5703,STU5703,21,4,69,2,5,2,Yes,No,No,No,Computer Science,Semester 2
Student 5704,STU5704,19,4,84,3,5,3,Yes,Yes,No,Yes,Computer Science,Semester 2
Student 5705,STU5705,20,3,84,6,8,1,No,Yes,No,Yes,Data Science,Semester 3
Student 5706,STU5706,17,3,84,1,7,1,Yes,No,No,No,Business,Semester 4
Student 5707,STU5707,23,4,100,3,4,2,No,No,No,Yes,Computer Science,Semester 1
Student 5708,STU5708,21,4,67,1,8,0,Yes,Yes,Yes,Yes,Business,Semester 4
Student 5709,STU5709,19,3,68,0,5,0,Yes,No,No,No,Business,Semester 1
Student 5710,STU5710,25,5,92,1,6,1,No,No,No,Yes,Engineering,Semester 3
Student 5711,STU5711,21,3,86,3,5,2,Yes,Yes,No,Yes,Data Science,Semester 4
Student 5712,STU5712,18,4,91,0,6,2,No,No,Yes,Yes,Engineering,Semester 4
Student 5713,STU5713,22,5,65,4,6,2,Yes,Yes,Yes,No,Business,Semester 1
Student 5714,STU5714,21,4,71,5,7,0,No,No,Yes,No,Computer Science,Semester 1
Student 5715,STU5715,21,3,89,3,4,0,Yes,Yes,No,Yes,Data Science,Semester 3
Student 5716,STU5716,20,5,80,4,7,3,Yes,No,No,Yes,Software Engineering,Semester 4
Student 5717,STU5717,22,6,92,1,1,2,Yes,Yes,Yes,No,Data Science,Semester 4
Student 5718,STU5718,20,4,78,3,4,1,Yes,No,No,Yes,Engineering,Semester 4
Student 5719,STU5719,22,1,80,0,3,2,Yes,No,No,No,Data Science,Semester 2
Student 5720,STU5720,17,3,100,0,6,2,Yes,No,No,No,Computer Science,Semester 1
Student 5721,STU5721,20,5,73,0,7,2,Yes,No,Yes,Yes,Data Science,Semester 4
Student 5722,STU5722,24,3,87,3,5,3,Yes,Yes,Yes,No,Software Engineering,Semester 2
Student 5723,STU5723,19,4,69,3,7,0,Yes,No,Yes,Yes,Engineering,Semester 4
Student 5724,STU5724,19,3,75,4,4,1,Yes,Yes,No,Yes,Engineering,Semester 1
Student 5725,STU5725,20,5,87,0,3,3,Yes,No,No,Yes,Business,Semester 4
Student 5726,STU5726,18,4,70,0,6,1,Yes,Yes,Yes,No,Engineering,Semester 4
Student 5727,STU5727,17,3,89,0,7,0,Yes,No,Yes,Yes,Software Engineering,Semester 3
Student 5728,STU5728,20,5,80,2,5,1,Yes,No,Yes,Yes,Software Engineering,Semester 3
Student 5729,STU5729,21,5,74,0,8,1,Yes,No,Yes,Yes,Engineering,Semester 4
Student 5730,STU5730,20,4,81,3,6,2,No,Yes,No,No,Data Science,Semester 2
Student 5731,STU5731,20,4,77,4,6,2,Yes,No,No,Yes,Software Engineering,Semester 2
Student 5732,STU5732,21,8,76,2,4,3,Yes,No,No,Yes,Engineering,Semester 2
Student 5733,STU5733,23,2,78,3,3,2,Yes,No,No,No,Engineering,Semester 4
Student 5734,STU5734,20,3,70,1,5,2,Yes,No,No,No,Data Science,Semester 2
Student 5735,STU5735,19,4,67,2,8,1,Yes,No,Yes,No,Engineering,Semester 3
Student 5736,STU5736,20,5,65,4,5,1,Yes,No,No,Yes,Computer Science,Semester 4
Student 5737,STU5737,22,3,86,3,4,3,Yes,Yes,No,No,Business,Semester 3
Student 5738,STU5738,24,5,85,1,3,1,Yes,No,Yes,No,Software Engineering,Semester 3
Student 5739,STU5739,19,3,75,2,6,1,Yes,Yes,No,Yes,Data Science,Semester 2
Student 5740,STU5740,21,4,81,1,3,4,Yes,No,No,No,Data Science,Semester 3
Student 5741,STU5741,21,5,93,2,6,1,No,No,Yes,No,Business,Semester 3
Student 5742,STU5742,18,4,77,4,5,2,Yes,No,No,No,Computer Science,Semester 1
Student 5743,STU5743,21,5,79,1,5,3,Yes,No,Yes,No,Business,Semester 1
Student 5744,STU5744,17,5,97,2,6,2,No,No,No,No,Engineering,Semester 1
Student 5745,STU5745,17,3,85,0,3,3,Yes,No,No,Yes,Data Science,Semester 2
Student 5746,STU5746,21,2,89,3,5,3,Yes,No,No,No,Engineering,Semester 2
Student 5747,STU5747,20,3,87,1,2,1,Yes,No,Yes,Yes,Data Science,Semester 3
Student 5748,STU5748,21,3,86,1,5,3,No,Yes,No,No,Data Science,Semester 3
Student 5749,STU5749,21,5,76,3,6,1,No,Yes,No,Yes,Engineering,Semester 2
Student 5750,STU5750,18,2,74,1,6,3,Yes,Yes,Yes,Yes,Business,Semester 4
Student 5751,STU5751,20,4,87,1,7,3,Yes,No,No,No,Software Engineering,Semester 4
Student 5752,STU5752,18,4,86,0,6,0,Yes,No,No,No,Software Engineering,Semester 4
Student 5753,STU5753,24,4,83,1,4,3,Yes,Yes,No,No,Business,Semester 1
Student 5754,STU5754,18,5,84,1,2,4,Yes,No,Yes,No,Computer Science,Semester 3
Student 5755,STU5755,20,4,75,2,7,3,No,No,No,Yes,Business,Semester 4
Student 5756,STU5756,18,3,72,3,4,2,Yes,No,Yes,No,Business,Semester 1
Student 5757,STU5757,22,3,76,3,2,0,Yes,No,No,No,Business,Semester 3
Student 5758,STU5758,20,4,80,1,8,3,Yes,Yes,No,No,Software Engineering,Semester 4
Student 5759,STU5759,19,3,77,3,5,2,Yes,Yes,No,No,Data Science,Semester 4
Student 5760,STU5760,22,2,94,1,6,1,Yes,Yes,Yes,Yes,Computer Science,Semester 1
Student 5761,STU5761,21,4,93,3,5,2,Yes,Yes,No,No,Computer Science,Semester 4
Student 5762,STU5762,22,4,88,1,5,4,No,Yes,No,No,Computer Science,Semester 3
Student 5763,STU5763,18,3,91,3,4,2,No,No,No,Yes,Engineering,Semester 4
Student 5764,STU5764,17,4,71,1,4,3,Yes,Yes,No,No,Business,Semester 1
Student 5765,STU5765,21,2,87,3,9,2,No,Yes,No,Yes,Data Science,Semester 4
Student 5766,STU5766,20,0,81,0,2,1,Yes,Yes,No,No,Data Science,Semester 1
Student 5767,STU5767,22,4,78,4,5,2,Yes,No,Yes,No,Engineering,Semester 2
Student 5768,STU5768,20,2,79,2,3,3,Yes,No,No,Yes,Software Engineering,Semester 4
Student 5769,STU5769,21,4,79,5,6,1,Yes,No,No,Yes,Engineering,Semester 3
Student 5770,STU5770,17,2,79,2,4,1,No,Yes,No,No,Engineering,Semester 4
Student 5771,STU5771,25,3,77,0,4,1,Yes,No,Yes,No,Business,Semester 1
Student 5772,STU5772,20,3,71,0,6,0,Yes,Yes,No,No,Software Engineering,Semester 2
Student 5773,STU5773,22,3,69,2,9,1,Yes,Yes,Yes,Yes,Engineering,Semester 3
Student 5774,STU5774,19,5,85,4,4,1,Yes,No,No,Yes,Data Science,Semester 4
Student 5775,STU5775,21,2,59,2,2,3,Yes,No,No,No,Business,Semester 2
Student 5776,STU5776,18,0,97,3,5,2,Yes,No,Yes,Yes,Software Engineering,Semester 1
Student 5777,STU5777,22,2,77,3,7,1,Yes,No,No,No,Data Science,Semester 3
Student 5778,STU5778,20,5,67,0,5,2,Yes,No,No,Yes,Computer Science,Semester 1
Student 5779,STU5779,21,3,86,1,6,2,Yes,Yes,No,No,Business,Semester 4
Student 5780,STU5780,22,5,80,1,4,3,Yes,No,No,Yes,Data Science,Semester 1
Student 5781,STU5781,18,3,74,1,9,1,Yes,Yes,No,No,Engineering,Semester 2
Student 5782,STU5782,19,5,77,1,6,1,Yes,No,Yes,No,Engineering,Semester 1
Student 5783,STU5783,22,2,81,3,4,2,Yes,Yes,Yes,No,Business,Semester 3
Student 5784,STU5784,25,4,90,1,4,2,Yes,No,No,Yes,Software Engineering,Semester 2
Student 5785,STU5785,20,5,60,3,6,0,Yes,No,Yes,Yes,Engineering,Semester 4
Student 5786,STU5786,22,2,84,1,6,0,No,No,No,Yes,Data Science,Semester 1
Student 5787,STU5787,20,2,95,1,3,1,Yes,Yes,Yes,No,Computer Science,Semester 1
Student 5788,STU5788,25,3,75,0,5,0,Yes,Yes,No,No,Software Engineering,Semester 4
Student 5789,STU5789,17,4,88,2,6,1,No,Yes,No,No,Business,Semester 4
Student 5790,STU5790,21,2,87,1,6,0,Yes,No,Yes,Yes,Engineering,Semester 1
Student 5791,STU5791,17,5,97,2,6,1,Yes,No,No,No,Software Engineering,Semester 4
Student 5792,STU5792,17,5,83,3,8,1,Yes,No,No,Yes,Computer Science,Semester 2
Student 5793,STU5793,21,3,87,3,1,3,No,Yes,No,Yes,Software Engineering,Semester 3
Student 5794,STU5794,21,4,90,2,5,2,No,No,No,No,Software Engineering,Semester 2
Student 5795,STU5795,20,4,71,2,5,2,Yes,Yes,No,Yes,Business,Semester 1
Student 5796,STU5796,20,4,74,1,5,0,Yes,Yes,No,No,Computer Science,Semester 2
Student 5797,STU5797,27,4,76,2,7,1,Yes,No,No,No,Computer Science,Semester 1
Student 5798,STU5798,20,3,84,2,5,1,No,No,No,No,Software Engineering,Semester 2
Student 5799,STU5799,22,1,88,1,3,3,No,Yes,Yes,No,Engineering,Semester 1
Student 5800,STU5800,19,4,84,0,7,3,Yes,Yes,No,Yes,Software Engineering,Semester 4
Student 5801,STU5801,21,5,73,2,5,1,Yes,No,No,No,Data Science,Semester 2
Student 5802,STU5802,20,5,80,2,5,4,Yes,Yes,No,Yes,Engineering,Semester 1
Student 5803,STU5803,20,4,70,4,9,1,Yes,No,No,Yes,Business,Semester 4
Student 5804,STU5804,25,3,86,2,2,3,Yes,No,No,No,Computer Science,Semester 1
Student 5805,STU5805,23,5,97,0,4,3,Yes,No,No,No,Engineering,Semester 2
Student 5806,STU5806,21,2,86,1,6,1,Yes,Yes,No,Yes,Business,Semester 2
Student 5807,STU5807,17,3,66,4,7,1,Yes,Yes,No,Yes,Software Engineering,Semester 1
Student 5808,STU5808,20,2,82,1,3,2,No,No,Yes,No,Business,Semester 4
Student 5809,STU5809,26,5,81,1,4,3,Yes,No,No,Yes,Data Science,Semester 3
Student 5810,STU5810,20,1,77,3,5,3,Yes,Yes,No,No,Business,Semester 1
Student 5811,STU5811,23,4,65,0,5,2,Yes,Yes,No,Yes,Engineering,Semester 1
Student 5812,STU5812,24,7,85,4,6,2,No,Yes,No,Yes,Computer Science,Semester 3
Student 5813,STU5813,21,4,89,4,5,2,Yes,No,No,No,Engineering,Semester 1
Student 5814,STU5814,19,2,74,0,6,0,Yes,No,Yes,No,Engineering,Semester 2
Student 5815,STU5815,17,3,74,2,3,1,Yes,No,No,No,Computer Science,Semester 2
Student 5816,STU5816,22,2,79,1,5,2,Yes,No,No,No,Data Science,Semester 4
Student 5817,STU5817,19,2,95,3,5,1,Yes,No,No,Yes,Engineering,Semester 3
Student 5818,STU5818,21,3,79,4,7,0,Yes,No,Yes,No,Computer Science,Semester 1
Student 5819,STU5819,18,2,75,2,10,2,No,Yes,No,Yes,Computer Science,Semester 2
Student 5820,STU5820,20,4,78,0,7,1,Yes,Yes,No,No,Engineering,Semester 1
Student 5821,STU5821,21,0,86,1,4,0,Yes,Yes,Yes,No,Computer Science,Semester 3
Student 5822,STU5822,21,2,65,3,6,3,Yes,No,No,Yes,Software Engineering,Semester 2
Student 5823,STU5823,18,4,80,3,5,3,Yes,No,No,Yes,Engineering,Semester 3
Student 5824,STU5824,23,6,79,1,4,3,Yes,No,Yes,No,Data Science,Semester 1
Student 5825,STU5825,19,4,81,1,4,1,Yes,Yes,No,Yes,Software Engineering,Semester 4
Student 5826,STU5826,17,2,76,1,4,0,Yes,Yes,No,No,Data Science,Semester 1
Student 5827,STU5827,20,5,71,2,3,3,Yes,Yes,Yes,Yes,Engineering,Semester 1
Student 5828,STU5828,21,5,89,0,3,4,Yes,No,No,Yes,Business,Semester 3
Student 5829,STU5829,21,3,67,1,6,0,Yes,Yes,No,Yes,Computer Science,Semester 2
Student 5830,STU5830,24,2,94,1,4,3,Yes,Yes,Yes,Yes,Software Engineering,Semester 3
Student 5831,STU5831,20,6,84,0,5,2,No,No,No,No,Engineering,Semester 2
Student 5832,STU5832,20,2,87,1,3,2,Yes,Yes,No,No,Computer Science,Semester 1
Student 5833,STU5833,18,6,82,3,6,1,Yes,No,No,No,Business,Semester 1
Student 5834,STU5834,22,4,91,3,4,3,Yes,Yes,Yes,Yes,Data Science,Semester 4
Student 5835,STU5835,21,5,86,2,3,2,Yes,No,No,No,Engineering,Semester 4
Student 5836,STU5836,20,5,92,0,8,0,Yes,No,Yes,Yes,Engineering,Semester 3
Student 5837,STU5837,17,5,88,2,5,4,No,No,No,No,Business,Semester 2
Student 5838,STU5838,24,2,90,1,4,3,Yes,No,No,Yes,Data Science,Semester 4
Student 5839,STU5839,18,4,76,0,5,2,Yes,No,No,No,Engineering,Semester 4
Student 5840,STU5840,19,5,79,1,4,1,Yes,No,No,No,Computer Science,Semester 1
Student 5841,STU5841,21,3,82,2,6,1,Yes,No,No,Yes,Business,Semester 1
Student 5842,STU5842,18,1,82,1,2,1,Yes,No,No,Yes,Engineering,Semester 3
Student 5843,STU5843,17,2,86,2,2,4,Yes,Yes,No,No,Data Science,Semester 3
Student 5844,STU5844,17,1,76,2,5,3,Yes,No,Yes,Yes,Software Engineering,Semester 2
Student 5845,STU5845,22,3,81,1,2,3,No,Yes,No,No,Engineering,Semester 4
Student 5846,STU5846,19,2,87,1,2,1,Yes,No,No,No,Data Science,Semester 1
